Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,branch-3eqj,randomiser-e1us,branch-8hy4,branch-h95v,branch-u9i4,Spreadsheet,height,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,letter,ACQ_answer,ACQ,Level1,Level3,Level4,Level5,Level6,Level7,Level8,Level9,Level10,Level11,Level12,Level13,Level14,Level15,Level16,Level17,Level18,Level19,Level20,Level21,Level22,Level23,Level24,Level25,Level26,Level27,Level28,Level29,Level30,Level31,Level32,Level33,Level34,Level35,Level36,Level37,Level38,Level39,Level40,Level41,Level42,Level43,Level44,Level45,Level46,Level47,Level48,Level49,Level50,Level51,Level52,Level53,Level54,Level55,Level56,Level57,Level58,Level59,Level60,Level61,Level62,Level63,Level64,Level65,Level66,Level68,Level70,Level71,Level72,Level73,Level74,Level75,Level76,Level77,Level78,Level79,Level80,Level81,Level82,Level83,Level84,Level85,Level86,Level87,Level88,Level89,Level90,Level91,Level92,Level93,Level94,Level95,Level96,Level97,Level98,Level99,Level100,Level69,image,Level2,ANSWER,Level67,152,157,163,168,173,178,183,188,193,198
11,1667554671153,04/11/2022 09:37:51,1667554652317,1,04/11/2022 10:37:32,102467,5,task-vh3j,,24993123,30,7339244,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1366x768,1366x768,,Vision tests - online,3,,onlineFirst,173,no_preTest,,173,173,173,8,1,1,start,script,force_advance,49.67399999999907,,,,,0,1,0,,,,,1,va,D,,,0.976296216,0.618314409,0.488141654,0.390512704,0.309155565,0.24407002,0.195255939,0.154577578,0.122034909,0.097627918,0.078102329,0.061831008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D_upper_100.png,0.781032016,,,,,,,,,,,,
12,1667554680899,04/11/2022 09:38:00,1667554662095,1,04/11/2022 10:37:42,102467,5,task-vh3j,,24993123,30,7339244,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1366x768,1366x768,,Vision tests - online,3,,onlineFirst,173,no_preTest,,173,173,173,8,1,2,Level1,Zone2,response_text_entry,9750.700000286102,,Enter Key,D,1,1,0,0,,,,,1,va,D,,,0.976296216,0.618314409,0.488141654,0.390512704,0.309155565,0.24407002,0.195255939,0.154577578,0.122034909,0.097627918,0.078102329,0.061831008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D_upper_100.png,0.781032016,,,,,,,,,,,,
13,1667554680978,04/11/2022 09:38:00,1667554662151,1,04/11/2022 10:37:42,102467,5,task-vh3j,,24993123,30,7339244,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1366x768,1366x768,,Vision tests - online,3,,onlineFirst,173,no_preTest,,173,173,173,8,1,15,end,advancementZone,timelimit_screen,16.18900000001304,,,,,0,1,0,,,1,,1,va,D,,,0.976296216,0.618314409,0.488141654,0.390512704,0.309155565,0.24407002,0.195255939,0.154577578,0.122034909,0.097627918,0.078102329,0.061831008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D_upper_100.png,0.781032016,,,,,,,,,,,,
14,1667554681406,04/11/2022 09:38:01,1667554662599,1,04/11/2022 10:37:42,102467,5,task-vh3j,,24993123,30,7339244,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1366x768,1366x768,,Vision tests - online,3,,onlineFirst,173,no_preTest,,173,173,173,7,2,1,Screen 1,fixation,fixation,499.5989999999874,,,,,0,1,0,,,,,,cross,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,1667554681517,04/11/2022 09:38:01,1667554662707,1,04/11/2022 10:37:42,102467,5,task-vh3j,,24993123,30,7339244,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1366x768,1366x768,,Vision tests - online,3,,onlineFirst,173,no_preTest,,173,173,173,16,2,1,start,script,force_advance,99.75099999998929,,,,,0,1,0,,,,,1,va,O,,,0.976296216,0.618314409,0.488141654,0.390512704,0.309155565,0.24407002,0.195255939,0.154577578,0.122034909,0.097627918,0.078102329,0.061831008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,O_upper_100.png,0.781032016,,,,,,,,,,,,
16,1667554683586,04/11/2022 09:38:03,1667554664778,1,04/11/2022 10:37:44,102467,5,task-vh3j,,24993123,30,7339244,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1366x768,1366x768,,Vision tests - online,3,,onlineFirst,173,no_preTest,,173,173,173,16,2,3,Level2,Zone2,response_text_entry,2056,,Enter Key,o,1,1,0,0,,,,,1,va,O,,,0.976296216,0.618314409,0.488141654,0.390512704,0.309155565,0.24407002,0.195255939,0.154577578,0.122034909,0.097627918,0.078102329,0.061831008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,O_upper_100.png,0.781032016,,,,,,,,,,,,
17,1667554683666,04/11/2022 09:38:03,1667554664800,1,04/11/2022 10:37:44,102467,5,task-vh3j,,24993123,30,7339244,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1366x768,1366x768,,Vision tests - online,3,,onlineFirst,173,no_preTest,,173,173,173,16,2,15,end,advancementZone,timelimit_screen,16.270000000018626,,,,,0,1,0,,,1,,1,va,O,,,0.976296216,0.618314409,0.488141654,0.390512704,0.309155565,0.24407002,0.195255939,0.154577578,0.122034909,0.097627918,0.078102329,0.061831008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,O_upper_100.png,0.781032016,,,,,,,,,,,,
18,1667554684088,04/11/2022 09:38:04,1667554665280,1,04/11/2022 10:37:45,102467,5,task-vh3j,,24993123,30,7339244,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1366x768,1366x768,,Vision tests - online,3,,onlineFirst,173,no_preTest,,173,173,173,9,3,1,Screen 1,fixation,fixation,500.0219999999972,,,,,0,1,0,,,,,,cross,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,1667554684180,04/11/2022 09:38:04,1667554665375,1,04/11/2022 10:37:45,102467,5,task-vh3j,,24993123,30,7339244,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1366x768,1366x768,,Vision tests - online,3,,onlineFirst,173,no_preTest,,173,173,173,20,3,1,start,script,force_advance,82.73199999998906,,,,,0,1,0,,,,,1,va,S,,,0.976296216,0.618314409,0.488141654,0.390512704,0.309155565,0.24407002,0.195255939,0.154577578,0.122034909,0.097627918,0.078102329,0.061831008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S_upper_100.png,0.781032016,,,,,,,,,,,,
20,1667554685409,04/11/2022 09:38:05,1667554666571,1,04/11/2022 10:37:46,102467,5,task-vh3j,,24993123,30,7339244,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1366x768,1366x768,,Vision tests - online,3,,onlineFirst,173,no_preTest,,173,173,173,20,3,4,Level3,Zone2,response_text_entry,1181.5,,Enter Key,s,1,1,0,0,,,,,1,va,S,,,0.976296216,0.618314409,0.488141654,0.390512704,0.309155565,0.24407002,0.195255939,0.154577578,0.122034909,0.097627918,0.078102329,0.061831008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S_upper_100.png,0.781032016,,,,,,,,,,,,
