Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,branch-3eqj,randomiser-e1us,branch-8hy4,branch-h95v,branch-u9i4,Spreadsheet,height,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,letter,ACQ_answer,ACQ,Level1,Level3,Level4,Level5,Level6,Level7,Level8,Level9,Level10,Level11,Level12,Level13,Level14,Level15,Level16,Level17,Level18,Level19,Level20,Level21,Level22,Level23,Level24,Level25,Level26,Level27,Level28,Level29,Level30,Level31,Level32,Level33,Level34,Level35,Level36,Level37,Level38,Level39,Level40,Level41,Level42,Level43,Level44,Level45,Level46,Level47,Level48,Level49,Level50,Level51,Level52,Level53,Level54,Level55,Level56,Level57,Level58,Level59,Level60,Level61,Level62,Level63,Level64,Level65,Level66,Level68,Level70,Level71,Level72,Level73,Level74,Level75,Level76,Level77,Level78,Level79,Level80,Level81,Level82,Level83,Level84,Level85,Level86,Level87,Level88,Level89,Level90,Level91,Level92,Level93,Level94,Level95,Level96,Level97,Level98,Level99,Level100,Level69,image,Level2,ANSWER,Level67,152,157,163,168,173,178,183,188,193,198
155,1667485335957,03/11/2022 14:22:15,1667485336940,1,03/11/2022 15:22:16,102467,5,task-x8wa,,24979602,26,7339242,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1536x864,1536x864,,Vision tests - online,3,,onlineFirst,188,no_preTest,,188,188,188,84,36,12,Level11,Zone2,response_text_entry,1088.5,,Enter Key,U,1,1,0,0,,,,,4,va,U,,,1.060946177,0.671925485,0.530466075,0.424372187,0.335960961,0.265232161,0.212185645,0.167980258,0.132615971,0.106092766,0.084874208,0.067192078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,U_upper_100.png,0.848751555,,,,,,,,,,,,
156,1667485336043,03/11/2022 14:22:16,1667485336948,1,03/11/2022 15:22:16,102467,5,task-x8wa,,24979602,26,7339242,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1536x864,1536x864,,Vision tests - online,3,,onlineFirst,188,no_preTest,,188,188,188,84,36,15,end,advancementZone,timelimit_screen,16.70300000003772,,,,,0,1,0,,,1,,4,va,U,,,1.060946177,0.671925485,0.530466075,0.424372187,0.335960961,0.265232161,0.212185645,0.167980258,0.132615971,0.106092766,0.084874208,0.067192078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,U_upper_100.png,0.848751555,,,,,,,,,,,,
157,1667485336461,03/11/2022 14:22:16,1667485337448,1,03/11/2022 15:22:17,102467,5,task-x8wa,,24979602,26,7339242,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1536x864,1536x864,,Vision tests - online,3,,onlineFirst,188,no_preTest,,188,188,188,79,38,1,Screen 1,fixation,fixation,499.4329999999609,,,,,0,1,0,,,,,,cross,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,1667485336554,03/11/2022 14:22:16,1667485337475,1,03/11/2022 15:22:17,102467,5,task-x8wa,,24979602,26,7339242,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1536x864,1536x864,,Vision tests - online,3,,onlineFirst,188,no_preTest,,188,188,188,82,37,1,start,script,force_advance,16.43900000001304,,,,,0,1,0,,,,,4,va,S,,,1.060946177,0.671925485,0.530466075,0.424372187,0.335960961,0.265232161,0.212185645,0.167980258,0.132615971,0.106092766,0.084874208,0.067192078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S_upper_100.png,0.848751555,,,,,,,,,,,,
159,1667485337854,03/11/2022 14:22:17,1667485338819,1,03/11/2022 15:22:18,102467,5,task-x8wa,,24979602,26,7339242,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1536x864,1536x864,,Vision tests - online,3,,onlineFirst,188,no_preTest,,188,188,188,82,37,13,Level12,Zone2,response_text_entry,1338.0999999046326,,Enter Key,S,1,1,0,0,,,,,4,va,S,,,1.060946177,0.671925485,0.530466075,0.424372187,0.335960961,0.265232161,0.212185645,0.167980258,0.132615971,0.106092766,0.084874208,0.067192078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S_upper_100.png,0.848751555,,,,,,,,,,,,
160,1667485337941,03/11/2022 14:22:17,1667485338830,1,03/11/2022 15:22:18,102467,5,task-x8wa,,24979602,26,7339242,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1536x864,1536x864,,Vision tests - online,3,,onlineFirst,188,no_preTest,,188,188,188,82,37,15,end,advancementZone,timelimit_screen,16.761999999987893,,,,,0,1,0,,,1,,4,va,S,,,1.060946177,0.671925485,0.530466075,0.424372187,0.335960961,0.265232161,0.212185645,0.167980258,0.132615971,0.106092766,0.084874208,0.067192078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S_upper_100.png,0.848751555,,,,,,,,,,,,
161,1667485338363,03/11/2022 14:22:18,1667485339329,1,03/11/2022 15:22:19,102467,5,task-x8wa,,24979602,26,7339242,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1536x864,1536x864,,Vision tests - online,3,,onlineFirst,188,no_preTest,,188,188,188,81,39,1,Screen 1,fixation,fixation,499.55200000002515,,,,,0,1,0,,,,,,cross,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,1667485338446,03/11/2022 14:22:18,1667485339357,1,03/11/2022 15:22:19,102467,5,task-x8wa,,24979602,26,7339242,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1536x864,1536x864,,Vision tests - online,3,,onlineFirst,188,no_preTest,,188,188,188,76,38,1,start,script,force_advance,16.369999999995343,,,,,0,1,0,,,,,4,va,N,,,1.060946177,0.671925485,0.530466075,0.424372187,0.335960961,0.265232161,0.212185645,0.167980258,0.132615971,0.106092766,0.084874208,0.067192078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N_upper_100.png,0.848751555,,,,,,,,,,,,
163,1667485344289,03/11/2022 14:22:24,1667485345258,1,03/11/2022 15:22:25,102467,5,task-x8wa,,24979602,26,7339242,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1536x864,1536x864,,Vision tests - online,3,,onlineFirst,188,no_preTest,,188,188,188,76,38,14,Level13,Zone2,response_text_entry,5894.600000143051,,Enter Key,V,1,0,1,0,,,,,4,va,N,,,1.060946177,0.671925485,0.530466075,0.424372187,0.335960961,0.265232161,0.212185645,0.167980258,0.132615971,0.106092766,0.084874208,0.067192078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N_upper_100.png,0.848751555,,,,,,,,,,,,
164,1667485344362,03/11/2022 14:22:24,1667485345264,1,03/11/2022 15:22:25,102467,5,task-x8wa,,24979602,26,7339242,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1536x864,1536x864,,Vision tests - online,3,,onlineFirst,188,no_preTest,,188,188,188,76,38,15,end,advancementZone,timelimit_screen,16.29800000000978,,,,,0,1,0,,,1,,4,va,N,,,1.060946177,0.671925485,0.530466075,0.424372187,0.335960961,0.265232161,0.212185645,0.167980258,0.132615971,0.106092766,0.084874208,0.067192078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N_upper_100.png,0.848751555,,,,,,,,,,,,
