Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,branch-3eqj,randomiser-e1us,branch-8hy4,Spreadsheet,height,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,letter,ACQ_answer,ACQ,Level1,Level3,Level4,Level5,Level6,Level7,Level8,Level9,Level10,Level11,Level12,Level13,Level14,Level15,Level16,Level17,Level18,Level19,Level20,Level21,Level22,Level23,Level24,Level25,Level26,Level27,Level28,Level29,Level30,Level31,Level32,Level33,Level34,Level35,Level36,Level37,Level38,Level39,Level40,Level41,Level42,Level43,Level44,Level45,Level46,Level47,Level48,Level49,Level50,Level51,Level52,Level53,Level54,Level55,Level56,Level57,Level58,Level59,Level60,Level61,Level62,Level63,Level64,Level65,Level66,Level68,Level70,Level71,Level72,Level73,Level74,Level75,Level76,Level77,Level78,Level79,Level80,Level81,Level82,Level83,Level84,Level85,Level86,Level87,Level88,Level89,Level90,Level91,Level92,Level93,Level94,Level95,Level96,Level97,Level98,Level99,Level100,Level69,image,Level2,ANSWER,Level67,152,157,163,168,173,178,183,188,193,198
106,1666343034369,21/10/2022 09:03:54,1666343034326,1,21/10/2022 10:03:54,89874,8,task-mtak,,24731197,BLIND,7300015,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1280x720,1280x577,,Vision tests - online,9,,onlineFirst,178,178,178,178,52,24,13,Level12,Zone2,response_text_entry,1989.2000000178814,,Enter Key,r,1,0,1,0,,,,,3,va,H,,,1.00451287,0.636184768,0.502249795,0.401799198,0.318090697,0.251124067,0.200899174,0.159045138,0.12556193,0.100449534,0.080359622,0.063618031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,H_upper_100.png,0.803605196,,,,,,,,,,,,
107,1666343034429,21/10/2022 09:03:54,1666343034338,1,21/10/2022 10:03:54,89874,8,task-mtak,,24731197,BLIND,7300015,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1280x720,1280x577,,Vision tests - online,9,,onlineFirst,178,178,178,178,52,24,15,end,advancementZone,timelimit_screen,16.61699999999837,,,,,0,1,0,,,1,,3,va,H,,,1.00451287,0.636184768,0.502249795,0.401799198,0.318090697,0.251124067,0.200899174,0.159045138,0.12556193,0.100449534,0.080359622,0.063618031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,H_upper_100.png,0.803605196,,,,,,,,,,,,
108,1666343034871,21/10/2022 09:03:54,1666343034832,1,21/10/2022 10:03:54,89874,8,task-mtak,,24731197,BLIND,7300015,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1280x720,1280x577,,Vision tests - online,9,,onlineFirst,178,178,178,178,55,26,1,Screen 1,fixation,fixation,499.5040000000008,,,,,0,1,0,,,,,,cross,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,1666343034976,21/10/2022 09:03:54,1666343034878,1,21/10/2022 10:03:54,89874,8,task-mtak,,24731197,BLIND,7300015,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1280x720,1280x577,,Vision tests - online,9,,onlineFirst,178,178,178,178,58,25,1,start,script,force_advance,33.302999999999884,,,,,0,1,0,,,,,3,va,O,,,1.00451287,0.636184768,0.502249795,0.401799198,0.318090697,0.251124067,0.200899174,0.159045138,0.12556193,0.100449534,0.080359622,0.063618031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,O_upper_100.png,0.803605196,,,,,,,,,,,,
110,1666343036546,21/10/2022 09:03:56,1666343036505,1,21/10/2022 10:03:56,89874,8,task-mtak,,24731197,BLIND,7300015,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1280x720,1280x577,,Vision tests - online,9,,onlineFirst,178,178,178,178,58,25,11,Level10,Zone2,response_text_entry,1616.8999999761581,,Enter Key,o,1,1,0,0,,,,,3,va,O,,,1.00451287,0.636184768,0.502249795,0.401799198,0.318090697,0.251124067,0.200899174,0.159045138,0.12556193,0.100449534,0.080359622,0.063618031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,O_upper_100.png,0.803605196,,,,,,,,,,,,
111,1666343036594,21/10/2022 09:03:56,1666343036518,1,21/10/2022 10:03:56,89874,8,task-mtak,,24731197,BLIND,7300015,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1280x720,1280x577,,Vision tests - online,9,,onlineFirst,178,178,178,178,58,25,15,end,advancementZone,timelimit_screen,16.438999999998487,,,,,0,1,0,,,1,,3,va,O,,,1.00451287,0.636184768,0.502249795,0.401799198,0.318090697,0.251124067,0.200899174,0.159045138,0.12556193,0.100449534,0.080359622,0.063618031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,O_upper_100.png,0.803605196,,,,,,,,,,,,
112,1666343037066,21/10/2022 09:03:57,1666343037014,1,21/10/2022 10:03:57,89874,8,task-mtak,,24731197,BLIND,7300015,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1280x720,1280x577,,Vision tests - online,9,,onlineFirst,178,178,178,178,57,27,1,Screen 1,fixation,fixation,499.76299999999173,,,,,0,1,0,,,,,,cross,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,1666343037141,21/10/2022 09:03:57,1666343037047,1,21/10/2022 10:03:57,89874,8,task-mtak,,24731197,BLIND,7300015,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1280x720,1280x577,,Vision tests - online,9,,onlineFirst,178,178,178,178,64,26,1,start,script,force_advance,16.41500000000815,,,,,0,1,0,,,,,3,va,U,,,1.00451287,0.636184768,0.502249795,0.401799198,0.318090697,0.251124067,0.200899174,0.159045138,0.12556193,0.100449534,0.080359622,0.063618031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,U_upper_100.png,0.803605196,,,,,,,,,,,,
114,1666343038493,21/10/2022 09:03:58,1666343038446,1,21/10/2022 10:03:58,89874,8,task-mtak,,24731197,BLIND,7300015,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1280x720,1280x577,,Vision tests - online,9,,onlineFirst,178,178,178,178,64,26,12,Level11,Zone2,response_text_entry,1391.4000000059605,,Enter Key,u,1,1,0,0,,,,,3,va,U,,,1.00451287,0.636184768,0.502249795,0.401799198,0.318090697,0.251124067,0.200899174,0.159045138,0.12556193,0.100449534,0.080359622,0.063618031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,U_upper_100.png,0.803605196,,,,,,,,,,,,
115,1666343038554,21/10/2022 09:03:58,1666343038460,1,21/10/2022 10:03:58,89874,8,task-mtak,,24731197,BLIND,7300015,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1280x720,1280x577,,Vision tests - online,9,,onlineFirst,178,178,178,178,64,26,15,end,advancementZone,timelimit_screen,16.389000000010128,,,,,0,1,0,,,1,,3,va,U,,,1.00451287,0.636184768,0.502249795,0.401799198,0.318090697,0.251124067,0.200899174,0.159045138,0.12556193,0.100449534,0.080359622,0.063618031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,U_upper_100.png,0.803605196,,,,,,,,,,,,
116,1666343038989,21/10/2022 09:03:58,1666343038947,1,21/10/2022 10:03:58,89874,8,task-mtak,,24731197,BLIND,7300015,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1280x720,1280x577,,Vision tests - online,9,,onlineFirst,178,178,178,178,59,28,1,Screen 1,fixation,fixation,500.00800000000163,,,,,0,1,0,,,,,,cross,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,1666343039086,21/10/2022 09:03:59,1666343038991,1,21/10/2022 10:03:58,89874,8,task-mtak,,24731197,BLIND,7300015,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1280x720,1280x577,,Vision tests - online,9,,onlineFirst,178,178,178,178,66,27,1,start,script,force_advance,32.97599999999511,,,,,0,1,0,,,,,3,va,V,,,1.00451287,0.636184768,0.502249795,0.401799198,0.318090697,0.251124067,0.200899174,0.159045138,0.12556193,0.100449534,0.080359622,0.063618031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,V_upper_100.png,0.803605196,,,,,,,,,,,,
118,1666343040564,21/10/2022 09:04:00,1666343040518,1,21/10/2022 10:04:00,89874,8,task-mtak,,24731197,BLIND,7300015,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1280x720,1280x577,,Vision tests - online,9,,onlineFirst,178,178,178,178,66,27,13,Level12,Zone2,response_text_entry,1516.9000000059605,,Enter Key,v,1,1,0,0,,,,,3,va,V,,,1.00451287,0.636184768,0.502249795,0.401799198,0.318090697,0.251124067,0.200899174,0.159045138,0.12556193,0.100449534,0.080359622,0.063618031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,V_upper_100.png,0.803605196,,,,,,,,,,,,
119,1666343040617,21/10/2022 09:04:00,1666343040532,1,21/10/2022 10:04:00,89874,8,task-mtak,,24731197,BLIND,7300015,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1280x720,1280x577,,Vision tests - online,9,,onlineFirst,178,178,178,178,66,27,15,end,advancementZone,timelimit_screen,16.702000000004773,,,,,0,1,0,,,1,,3,va,V,,,1.00451287,0.636184768,0.502249795,0.401799198,0.318090697,0.251124067,0.200899174,0.159045138,0.12556193,0.100449534,0.080359622,0.063618031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,V_upper_100.png,0.803605196,,,,,,,,,,,,
120,1666343041077,21/10/2022 09:04:01,1666343041029,1,21/10/2022 10:04:01,89874,8,task-mtak,,24731197,BLIND,7300015,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1280x720,1280x577,,Vision tests - online,9,,onlineFirst,178,178,178,178,61,29,1,Screen 1,fixation,fixation,499.86500000000524,,,,,0,1,0,,,,,,cross,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,1666343041179,21/10/2022 09:04:01,1666343041073,1,21/10/2022 10:04:01,89874,8,task-mtak,,24731197,BLIND,7300015,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1280x720,1280x577,,Vision tests - online,9,,onlineFirst,178,178,178,178,56,28,1,start,script,force_advance,33.072000000000116,,,,,0,1,0,,,,,3,va,N,,,1.00451287,0.636184768,0.502249795,0.401799198,0.318090697,0.251124067,0.200899174,0.159045138,0.12556193,0.100449534,0.080359622,0.063618031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N_upper_100.png,0.803605196,,,,,,,,,,,,
122,1666343044583,21/10/2022 09:04:04,1666343044542,1,21/10/2022 10:04:04,89874,8,task-mtak,,24731197,BLIND,7300015,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1280x720,1280x577,,Vision tests - online,9,,onlineFirst,178,178,178,178,56,28,14,Level13,Zone2,response_text_entry,3459.5999999940395,,Enter Key,u,1,0,1,0,,,,,3,va,N,,,1.00451287,0.636184768,0.502249795,0.401799198,0.318090697,0.251124067,0.200899174,0.159045138,0.12556193,0.100449534,0.080359622,0.063618031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N_upper_100.png,0.803605196,,,,,,,,,,,,
123,1666343044648,21/10/2022 09:04:04,1666343044548,1,21/10/2022 10:04:04,89874,8,task-mtak,,24731197,BLIND,7300015,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1280x720,1280x577,,Vision tests - online,9,,onlineFirst,178,178,178,178,56,28,15,end,advancementZone,timelimit_screen,16.38400000000547,,,,,0,1,0,,,1,,3,va,N,,,1.00451287,0.636184768,0.502249795,0.401799198,0.318090697,0.251124067,0.200899174,0.159045138,0.12556193,0.100449534,0.080359622,0.063618031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N_upper_100.png,0.803605196,,,,,,,,,,,,
124,1666343045090,21/10/2022 09:04:05,1666343045043,1,21/10/2022 10:04:05,89874,8,task-mtak,,24731197,BLIND,7300015,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1280x720,1280x577,,Vision tests - online,9,,onlineFirst,178,178,178,178,63,30,1,Screen 1,fixation,fixation,499.8379999999888,,,,,0,1,0,,,,,,cross,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,1666343045184,21/10/2022 09:04:05,1666343045099,1,21/10/2022 10:04:05,89874,8,task-mtak,,24731197,BLIND,7300015,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1280x720,1280x577,,Vision tests - online,9,,onlineFirst,178,178,178,178,60,29,1,start,script,force_advance,33.06900000000314,,,,,0,1,0,,,,,3,va,R,,,1.00451287,0.636184768,0.502249795,0.401799198,0.318090697,0.251124067,0.200899174,0.159045138,0.12556193,0.100449534,0.080359622,0.063618031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R_upper_100.png,0.803605196,,,,,,,,,,,,
126,1666343046537,21/10/2022 09:04:06,1666343046495,1,21/10/2022 10:04:06,89874,8,task-mtak,,24731197,BLIND,7300015,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1280x720,1280x577,,Vision tests - online,9,,onlineFirst,178,178,178,178,60,29,12,Level11,Zone2,response_text_entry,1387.5,,Enter Key,r,1,1,0,0,,,,,3,va,R,,,1.00451287,0.636184768,0.502249795,0.401799198,0.318090697,0.251124067,0.200899174,0.159045138,0.12556193,0.100449534,0.080359622,0.063618031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R_upper_100.png,0.803605196,,,,,,,,,,,,
127,1666343046611,21/10/2022 09:04:06,1666343046508,1,21/10/2022 10:04:06,89874,8,task-mtak,,24731197,BLIND,7300015,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1280x720,1280x577,,Vision tests - online,9,,onlineFirst,178,178,178,178,60,29,15,end,advancementZone,timelimit_screen,16.368000000002212,,,,,0,1,0,,,1,,3,va,R,,,1.00451287,0.636184768,0.502249795,0.401799198,0.318090697,0.251124067,0.200899174,0.159045138,0.12556193,0.100449534,0.080359622,0.063618031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R_upper_100.png,0.803605196,,,,,,,,,,,,
128,1666343047042,21/10/2022 09:04:07,1666343046992,1,21/10/2022 10:04:06,89874,8,task-mtak,,24731197,BLIND,7300015,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1280x720,1280x577,,Vision tests - online,9,,onlineFirst,178,178,178,178,65,31,1,Screen 1,fixation,fixation,499.9120000000112,,,,,0,1,0,,,,,,cross,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,1666343047123,21/10/2022 09:04:07,1666343047031,1,21/10/2022 10:04:07,89874,8,task-mtak,,24731197,BLIND,7300015,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1280x720,1280x577,,Vision tests - online,9,,onlineFirst,178,178,178,178,54,30,1,start,script,force_advance,33.054999999993015,,,,,0,1,0,,,,,3,va,K,,,1.00451287,0.636184768,0.502249795,0.401799198,0.318090697,0.251124067,0.200899174,0.159045138,0.12556193,0.100449534,0.080359622,0.063618031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,K_upper_100.png,0.803605196,,,,,,,,,,,,
130,1666343049306,21/10/2022 09:04:09,1666343049230,1,21/10/2022 10:04:09,89874,8,task-mtak,,24731197,BLIND,7300015,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1280x720,1280x577,,Vision tests - online,9,,onlineFirst,178,178,178,178,54,30,13,Level12,Zone2,response_text_entry,2190.2000000178814,,Enter Key,r,1,0,1,0,,,,,3,va,K,,,1.00451287,0.636184768,0.502249795,0.401799198,0.318090697,0.251124067,0.200899174,0.159045138,0.12556193,0.100449534,0.080359622,0.063618031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,K_upper_100.png,0.803605196,,,,,,,,,,,,
131,1666343049354,21/10/2022 09:04:09,1666343049243,1,21/10/2022 10:04:09,89874,8,task-mtak,,24731197,BLIND,7300015,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1280x720,1280x577,,Vision tests - online,9,,onlineFirst,178,178,178,178,54,30,15,end,advancementZone,timelimit_screen,16.61699999999837,,,,,0,1,0,,,1,,3,va,K,,,1.00451287,0.636184768,0.502249795,0.401799198,0.318090697,0.251124067,0.200899174,0.159045138,0.12556193,0.100449534,0.080359622,0.063618031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,K_upper_100.png,0.803605196,,,,,,,,,,,,
132,1666343049783,21/10/2022 09:04:09,1666343049741,1,21/10/2022 10:04:09,89874,8,task-mtak,,24731197,BLIND,7300015,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1280x720,1280x577,,Vision tests - online,9,,onlineFirst,178,178,178,178,67,32,1,Screen 1,fixation,fixation,499.90200000000186,,,,,0,1,0,,,,,,cross,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,1666343049877,21/10/2022 09:04:09,1666343049780,1,21/10/2022 10:04:09,89874,8,task-mtak,,24731197,BLIND,7300015,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1280x720,1280x577,,Vision tests - online,9,,onlineFirst,178,178,178,178,72,31,1,start,script,force_advance,33.00699999999779,,,,,0,1,0,,,,,4,va,H,,,1.00451287,0.636184768,0.502249795,0.401799198,0.318090697,0.251124067,0.200899174,0.159045138,0.12556193,0.100449534,0.080359622,0.063618031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,H_upper_100.png,0.803605196,,,,,,,,,,,,
134,1666343050914,21/10/2022 09:04:10,1666343050870,1,21/10/2022 10:04:10,89874,8,task-mtak,,24731197,BLIND,7300015,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1280x720,1280x577,,Vision tests - online,9,,onlineFirst,178,178,178,178,72,31,11,Level10,Zone2,response_text_entry,1082.6000000238419,,Enter Key,h,1,1,0,0,,,,,4,va,H,,,1.00451287,0.636184768,0.502249795,0.401799198,0.318090697,0.251124067,0.200899174,0.159045138,0.12556193,0.100449534,0.080359622,0.063618031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,H_upper_100.png,0.803605196,,,,,,,,,,,,
135,1666343050974,21/10/2022 09:04:10,1666343050883,1,21/10/2022 10:04:10,89874,8,task-mtak,,24731197,BLIND,7300015,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1280x720,1280x577,,Vision tests - online,9,,onlineFirst,178,178,178,178,72,31,15,end,advancementZone,timelimit_screen,16.380000000004657,,,,,0,1,0,,,1,,4,va,H,,,1.00451287,0.636184768,0.502249795,0.401799198,0.318090697,0.251124067,0.200899174,0.159045138,0.12556193,0.100449534,0.080359622,0.063618031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,H_upper_100.png,0.803605196,,,,,,,,,,,,
136,1666343051419,21/10/2022 09:04:11,1666343051373,1,21/10/2022 10:04:11,89874,8,task-mtak,,24731197,BLIND,7300015,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1280x720,1280x577,,Vision tests - online,9,,onlineFirst,178,178,178,178,69,33,1,Screen 1,fixation,fixation,499.7250000000058,,,,,0,1,0,,,,,,cross,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,1666343051506,21/10/2022 09:04:11,1666343051408,1,21/10/2022 10:04:11,89874,8,task-mtak,,24731197,BLIND,7300015,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1280x720,1280x577,,Vision tests - online,9,,onlineFirst,178,178,178,178,70,32,1,start,script,force_advance,33.1929999999993,,,,,0,1,0,,,,,4,va,D,,,1.00451287,0.636184768,0.502249795,0.401799198,0.318090697,0.251124067,0.200899174,0.159045138,0.12556193,0.100449534,0.080359622,0.063618031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D_upper_100.png,0.803605196,,,,,,,,,,,,
138,1666343053031,21/10/2022 09:04:13,1666343052982,1,21/10/2022 10:04:12,89874,8,task-mtak,,24731197,BLIND,7300015,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1280x720,1280x577,,Vision tests - online,9,,onlineFirst,178,178,178,178,70,32,12,Level11,Zone2,response_text_entry,1566.300000011921,,Enter Key,d,1,1,0,0,,,,,4,va,D,,,1.00451287,0.636184768,0.502249795,0.401799198,0.318090697,0.251124067,0.200899174,0.159045138,0.12556193,0.100449534,0.080359622,0.063618031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D_upper_100.png,0.803605196,,,,,,,,,,,,
139,1666343053070,21/10/2022 09:04:13,1666343052997,1,21/10/2022 10:04:12,89874,8,task-mtak,,24731197,BLIND,7300015,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1280x720,1280x577,,Vision tests - online,9,,onlineFirst,178,178,178,178,70,32,15,end,advancementZone,timelimit_screen,16.377999999996973,,,,,0,1,0,,,1,,4,va,D,,,1.00451287,0.636184768,0.502249795,0.401799198,0.318090697,0.251124067,0.200899174,0.159045138,0.12556193,0.100449534,0.080359622,0.063618031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D_upper_100.png,0.803605196,,,,,,,,,,,,
140,1666343053533,21/10/2022 09:04:13,1666343053489,1,21/10/2022 10:04:13,89874,8,task-mtak,,24731197,BLIND,7300015,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1280x720,1280x577,,Vision tests - online,9,,onlineFirst,178,178,178,178,71,34,1,Screen 1,fixation,fixation,499.7410000000091,,,,,0,1,0,,,,,,cross,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,1666343053635,21/10/2022 09:04:13,1666343053525,1,21/10/2022 10:04:13,89874,8,task-mtak,,24731197,BLIND,7300015,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1280x720,1280x577,,Vision tests - online,9,,onlineFirst,178,178,178,178,82,33,1,start,script,force_advance,33.195000000006985,,,,,0,1,0,,,,,4,va,S,,,1.00451287,0.636184768,0.502249795,0.401799198,0.318090697,0.251124067,0.200899174,0.159045138,0.12556193,0.100449534,0.080359622,0.063618031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S_upper_100.png,0.803605196,,,,,,,,,,,,
